Career Level,Experience Level,Country,Industry,Last login date,total_friend_count,profile_avatar_created,Level,Role,App
Mid-Level Industry Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,,,YES! Member,Subscriber,iOS
Senior Industry Professional,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,20/02/2024,2,Y,YES! Member,Subscriber,N/A
Senior Industry Professional,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,4,,YES! Member,Subscriber,N/A
Student,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,4,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,2,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,2,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,2,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,20/02/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,20/02/2024,1,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,20/02/2024,1,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,20/02/2024,1,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,PRESS / MEDIA,20/02/2024,,Y,YES! Member,Subscriber,Android
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,OIL AND GAS,20/02/2024,,,YES! Member,Subscriber,N/A
Student,,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/02/2024,,Y,YES! Member,Subscriber,iOS
Student,,Kenya,FINANCIAL INSTITUTIONS,20/02/2024,,,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,2,,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,2,,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,04/03/2024,2,,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,PRESS / MEDIA,04/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,Y,YES! Member,Subscriber,Android
Early Career Professional,2-5 Years,Kenya,PRESS / MEDIA,04/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,OIL AND GAS,04/03/2024,,Y,YES! Member,Subscriber,iOS
Early Career Professional,,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,Y,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,4,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,4,Y,YES! Member,Subscriber,N/A
Entrepreneur,10 Years+,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,4,,YES! Member,Subscriber,Android
Entrepreneur,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,2,Y,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,04/03/2024,2,Y,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,04/03/2024,1,,YES! Member,Subscriber,Android
Entrepreneur,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,2,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,04/03/2024,2,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,Y,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Kenya,FINANCIAL INSTITUTIONS,04/03/2024,,,YES! Member,Subscriber,N/A
Student,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,4,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,2,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,04/03/2024,1,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,04/03/2024,1,,YES! Member,Subscriber,iOS
Student,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,04/03/2024,1,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,OIL AND GAS,04/03/2024,,,YES! Member,Subscriber,N/A
Student,,Kenya,SME / ENTREPRENEURS,04/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,04/03/2024,,,YES! Member,Subscriber,iOS
Early Career Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,4,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,2,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,11/03/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,11/03/2024,1,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,11/03/2024,1,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,PRESS / MEDIA,11/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,PRESS / MEDIA,11/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Kenya,SME / ENTREPRENEURS,11/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Kenya,FINANCIAL INSTITUTIONS,11/03/2024,,Y,YES! Member,Subscriber,N/A
Educator,,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,4,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,11/03/2024,2,,YES! Member,Subscriber,iOS
Entrepreneur,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,4,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,4,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,2,,YES! Member,Subscriber,iOS
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,11/03/2024,2,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,11/03/2024,1,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,11/03/2024,1,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,OIL AND GAS,11/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,OIL AND GAS,11/03/2024,,Y,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,,YES! Member,Subscriber,N/A
Student,,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,11/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,20/03/2024,1,Y,YES! Member,Subscriber,N/A
Early Career Professional,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,PRESS / MEDIA,20/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Kenya,SME / ENTREPRENEURS,20/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,Y,YES! Member,Subscriber,N/A
Educator,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,2,Y,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,20/03/2024,1,Y,YES! Member,Subscriber,iOS
Entrepreneur,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,,YES! Member,Subscriber,N/A
Entrepreneur,,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,,YES! Member,Subscriber,N/A
Senior Industry Professional,5-10 Years,Kenya,LARGE SCALE ENERGY USERS,20/03/2024,2,,YES! Member,Subscriber,N/A
Senior Industry Professional,10 Years+,Kenya,LARGE SCALE ENERGY USERS,20/03/2024,2,,YES! Member,Subscriber,N/A
Senior Industry Professional,10 Years+,Kenya,LARGE SCALE ENERGY USERS,20/03/2024,1,,YES! Member,Subscriber,N/A
Senior Industry Professional,10 Years+,Kenya,PRESS / MEDIA,20/03/2024,,,YES! Member,Subscriber,Android
Senior Industry Professional,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,4,,YES! Member,Subscriber,iOS
Student,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,4,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,4,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,4,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,2,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,2,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,2,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,20/03/2024,2,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,20/03/2024,1,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,OIL AND GAS,20/03/2024,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,20/03/2024,,,YES! Member,Subscriber,Android
Student,,Kenya,FINANCIAL INSTITUTIONS,20/03/2024,,,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,21/03/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,21/03/2024,2,Y,YES! Member,Subscriber,iOS
Early Career Professional,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,21/03/2024,1,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,SME / ENTREPRENEURS,21/03/2024,,,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,FINANCIAL INSTITUTIONS,21/03/2024,,,YES! Member,Subscriber,N/A
Educator,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,4,Y,YES! Member,Subscriber,Android
Educator,10 Years+,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,2,,YES! Member,Subscriber,N/A
Educator,10 Years+,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,,YES! Member,Subscriber,iOS
Entrepreneur,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,4,Y,YES! Member,Subscriber,N/A
Entrepreneur,10 Years+,Kenya,LARGE SCALE ENERGY USERS,21/03/2024,2,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,21/03/2024,1,,YES! Member,Subscriber,N/A
Entrepreneur,5-10 Years,Kenya,LARGE SCALE ENERGY USERS,21/03/2024,1,Y,YES! Member,Subscriber,Android
Entrepreneur,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,,YES! Member,Subscriber,N/A
Entrepreneur,0-2 Years,Kenya,PRESS / MEDIA,21/03/2024,,Y,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,Y,YES! Member,Subscriber,Android
Mid-Level Industry Professional,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,2,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Kenya,PRESS / MEDIA,21/03/2024,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,48,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,4,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,4,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,2,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,21/03/2024,1,,YES! Member,Subscriber,iOS
Student,0-2 Years,Kenya,OIL AND GAS,21/03/2024,,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,Y,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,21/03/2024,,,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,2,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,24/03/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,Y,YES! Member,Subscriber,iOS
Early Career Professional,0-2 Years,Kenya,OIL AND GAS,24/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,Y,YES! Member,Subscriber,Android
Educator,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,4,,YES! Member,Subscriber,N/A
Entrepreneur,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,4,,YES! Member,Subscriber,N/A
Entrepreneur,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,Y,YES! Member,Subscriber,Android
Entrepreneur,5-10 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,,YES! Member,Subscriber,N/A
Entrepreneur,,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,24/03/2024,2,,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,2-5 Years,Kenya,PRESS / MEDIA,24/03/2024,,Y,YES! Member,Subscriber,N/A
Mid-Level Industry Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,4,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,4,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,2,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,2,,YES! Member,Subscriber,N/A
Student,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,2,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,2,,YES! Member,Subscriber,iOS
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,2,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,24/03/2024,2,,YES! Member,Subscriber,N/A
Student,0-2 Years,Kenya,LARGE SCALE ENERGY USERS,24/03/2024,1,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,24/03/2024,1,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,24/03/2024,1,Y,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,24/03/2024,1,,YES! Member,Subscriber,Android
Student,Graduate/No Experience,Kenya,PRESS / MEDIA,24/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,,YES! Member,Subscriber,iOS
Student,Graduate/No Experience,Kenya,SME / ENTREPRENEURS,24/03/2024,,,YES! Member,Subscriber,N/A
Student,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,,YES! Member,Subscriber,N/A
Student,,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,24/03/2024,,,YES! Member,Subscriber,N/A
Student,,Kenya,FINANCIAL INSTITUTIONS,24/03/2024,,Y,YES! Member,Subscriber,Android
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/04/2024,4,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/04/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/04/2024,2,Y,YES! Member,Subscriber,Android
Early Career Professional,2-5 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/04/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,03/04/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,03/04/2024,2,Y,YES! Member,Subscriber,N/A
Early Career Professional,Graduate/No Experience,Kenya,LARGE SCALE ENERGY USERS,03/04/2024,1,Y,YES! Member,Subscriber,N/A
Early Career Professional,2-5 Years,Kenya,LARGE SCALE ENERGY USERS,03/04/2024,1,Y,YES! Member,Subscriber,N/A
Early Career Professional,0-2 Years,Kenya,UNIVERSITIES / ASSOCIATIONS / NGO / RESEARCH,03/04/2024,,Y,YES! Member,Subscriber,N/A
